Source Name,Column Name,Data Type,Width,Hierarchy,Level,Locked,Measure,Analyze by Date,Unknown Value
SC-Customer New Biz,Market Role Group,Varchar,20,Customer,Customer,False,False,False,
SC-Customer New Biz,Customer Type,Varchar,10,Customer,Customer,False,False,False,
SC-Customer New Biz,Customer / Customer Group,Varchar,77,Customer,Customer,False,False,False,
SC-CustSales Area Budget,CustArea Key,Varchar,24,Customer Sales Area,Customer Sales Area,False,True,False,
SC-CustSales Area Budget,Inside Sales Key,Varchar,10,Customer Sales Area,Customer Sales Area,False,True,False,
SC-CustSales Area Budget,Outside Sales Key,Varchar,10,Customer Sales Area,Customer Sales Area,False,True,False,
SC-CustSales Area Budget,Customer Key,Varchar,20,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Source,Varchar,10,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Comp Code Key,Varchar,4,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Sales Office Key,Varchar,4,Customer Sales Area,Customer Sales Area,False,True,False,
SC-CustSales Area Budget,Sales Office,Varchar,20,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Sales SubRegion,Varchar,6,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Sales Region,Varchar,4,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,RC Currency Key,Varchar,4,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Outside Sales,Varchar,77,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Outside Sales AG,Varchar,10,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Outside Sales Email Address,Varchar,241,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Outside Sales AD ID,Varchar,50,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,RSM AD ID,Varchar,50,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,RSM,Varchar,100,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,MD/GM AD ID,Varchar,50,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,MD/GM,Varchar,100,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,RMD AD ID,Varchar,50,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,RMD,Varchar,100,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Global Sales AD ID,Varchar,50,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Global Sales,Varchar,100,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Inside Sales,Varchar,77,Customer Sales Area,Customer Sales Area,False,False,False,
SC-CustSales Area Budget,Inside Sales AG,Varchar,10,Customer Sales Area,Customer Sales Area,False,False,False,
SQL Customer New Biz,customer_key,Integer,6,,,True,False,False,
SQL Customer New Biz,comp_code,Integer,3,,,True,False,False,
SQL Customer New Biz,customer_code,Varchar,10,,,True,False,False,
SQL Customer New Biz,customer_name1,Varchar,34,,,True,False,False,
SQL Customer New Biz,customer_longname,Varchar,43,,,True,False,False,
SQL Customer New Biz,market_sub_segment_name,Varchar,28,,,True,False,False,
SQL Customer New Biz,market_role_code,Varchar,3,,,True,False,False,
SQL Customer New Biz,market_role_name,Varchar,13,,,True,False,False,
SQL Customer New Biz,customer_group_name,Varchar,6,,,True,False,False,
SQL Customer New Biz,market_sub_segment_code,Varchar,7,,,True,False,False,
SC-Item VC,Item Key,Varchar,30,Item,Item,False,False,False,
SC-Item VC,Item Type,Varchar,9,Item,Item,False,False,False,
SC-Item VC,Industry sector,Varchar,2,,,False,False,False,
SC-Item VC,Item Group Key,Varchar,9,Item,Item,False,False,False,
SC-Item VC,Old Mat Num,Varchar,36,,,False,False,False,
SC-Item VC,Base UoM,Varchar,6,Item,Item,False,False,False,
SC-Item VC,Laboratory,Varchar,6,,,False,False,False,
SC-Item VC,Item Division Key,Varchar,4,Item,Item,False,False,False,
SC-Item VC,EAN,Varchar,36,,,False,False,False,
SC-Item VC,Item,Varchar,40,Item,Item,False,False,False,
SC-Item VC,Division,Varchar,19,,,False,False,False,
SC-Item VC,Item Group,Varchar,20,Item,Item,False,False,False,
SC-Item VC,Product Group Key,Varchar,5,Item,Item,False,False,False,
SC-Item VC,Product Group,Varchar,27,Item,Item,False,False,False,
SC-Item VC,Product Unit Key,Varchar,9,Item,Item,False,False,False,
SC-Item VC,Product Unit,Varchar,24,Item,Item,False,False,False,
SC-Item VC,Product Division Key,Varchar,6,Item,Item,False,False,False,
SC-Item VC,Product Division,Varchar,24,Item,Item,False,False,False,
SC-Item VC,Product Segment Key,Varchar,2,Item,Item,False,False,False,
SC-Item VC,Product Segment,Varchar,24,Item,Item,False,False,False,
SC-Item VC,Solution Key,Varchar,2,Item,Item,False,False,False,
SC-Item VC,Solution,Varchar,22,Item,Item,False,False,False,
SC-Item VC,Source,Varchar,10,Item,Item,False,False,False,
SC-Invoices I2,Invoice Number,Varchar,12,,,False,False,False,
SC-Invoices I2,Bill Type Key,Varchar,4,Bill Type,Bill Type,False,False,False,
SC-Invoices I2,BillingCategory,Varchar,1,,,False,False,False,
SC-Invoices I2,Header Doc cat,Varchar,1,,,False,False,False,
SC-Invoices I2,Currency Key,Varchar,5,,,False,False,False,
SC-Invoices I2,Sales Org Key,Varchar,4,Sales Org,Sales Org,False,False,False,
SC-Invoices I2,Distr Channel,Integer,2,,,False,False,False,
SC-Invoices I2,Billing Date,Date,10,,,False,False,False,
SC-Invoices I2,Fiscal Year,Integer,4,,,False,False,False,
SC-Invoices I2,Posting period,Integer,3,,,False,False,False,
SC-Invoices I2,Comp Code Key,Varchar,4,Company,Company,False,True,False,
SC-Invoices I2,Header Net Value,Number,21,,,False,False,False,
SC-Invoices I2,Created by Line Item,Varchar,24,,,False,False,False,
SC-Invoices I2,Time,Integer,6,,,False,False,False,
SC-Invoices I2,SI Header Create Date,Date,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Pric procedure,Varchar,6,,,False,False,False,
SC-Invoices I2,SI Doc Condition,Integer,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Payer,Varchar,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Customer Key,Varchar,18,Customer,Customer,False,False,False,
SC-Invoices I2,SI Header Change Date,Date,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,SI Cancellation Document,Varchar,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Delivery Customer Key,Varchar,18,Delivery Country,Delivery Country,False,False,False,
SC-Invoices I2,Sales Invoice Number,Varchar,12,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,Sales Invoice Item,Integer,6,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Higher-lev_item,Integer,6,,,False,False,False,
SC-Invoices I2,Invoice Qty,Float,12,,,False,True,False,
SC-Invoices I2,SI Sales UoM,Varchar,3,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Numerator,Float,3,,,False,False,False,
SC-Invoices I2,Denominator,Float,3,,,False,False,False,
SC-Invoices I2,SI Base UoM,Varchar,3,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Sales Net,Float,11,,,False,False,False,
SC-Invoices I2,SI Originating Doc,Varchar,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,SI Originating Item,Varchar,6,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,SI Reference Doc,Varchar,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,SI Reference Item,Varchar,6,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,SI Prec Doc Categ,Varchar,1,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Sales Order Number,Varchar,12,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Sales Order Item,Varchar,6,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,SalesDocumentRefer,Varchar,2,,,False,False,False,
SC-Invoices I2,Item Key,Varchar,30,Item,Item,False,False,False,
SC-Invoices I2,Ext Mat Group Key,Varchar,9,,,False,False,False,
SC-Invoices I2,Item category,Varchar,4,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Item type,Varchar,2,,,False,False,False,
SC-Invoices I2,Division Key,Varchar,2,Division,Division,False,False,False,
SC-Invoices I2,Plant,Integer,8,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Country,Varchar,6,,,False,False,False,
SC-Invoices I2,Sales Office Key,Varchar,8,,,False,False,False,
SC-Invoices I2,Created by Header,Varchar,12,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Created on Line Item,Date,10,,,False,False,False,
SC-Invoices I2,Time_VBRP_ERZET,Integer,6,,,False,False,False,
SC-Invoices I2,Stor Location,Varchar,8,,,False,False,False,
SC-Invoices I2,SI Item Cost,Float,10,,,False,True,False,
SC-Invoices I2,SI Item Subtotal 1,Float,11,,,False,False,False,
SC-Invoices I2,SI Item Subtotal 2,Float,11,,,False,False,False,
SC-Invoices I2,SI Item Subtotal 3,Float,11,,,False,False,False,
SC-Invoices I2,SI Item Subtotal 4,Float,11,,,False,False,False,
SC-Invoices I2,SI Item Subtotal 5,Float,11,,,False,False,False,
SC-Invoices I2,SI Item Subtotal 6,Float,11,,,False,False,False,
SC-Invoices I2,Exch_rate stats,Float,3,,,False,False,False,
SC-Invoices I2,Profit Center,Varchar,20,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Document cat,Varchar,2,,,False,False,False,
SC-Invoices I2,Accounting Document,Varchar,20,,,False,False,False,
SC-Invoices I2,Customer Group,Varchar,4,,,False,False,False,
SC-Invoices I2,Sales Group,Varchar,6,,,False,False,False,
SC-Invoices I2,Currency Key DC,Varchar,10,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,Ex Rate DC,Float,11,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,Net Sales DC,Float,11,,,False,True,False,
SC-Invoices I2,Currency Key GC,Varchar,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Ex Rate GC,Float,11,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,Net Sales GC,Float,11,,,False,True,False,
SC-Invoices I2,Currency Key HC,Varchar,10,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,Ex Rate HC,Float,11,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,Net Sales HC,Float,11,,,False,True,False,
SC-Invoices I2,Analysis Date,Date,10,Analysis Date,Analysis Date,False,False,True,
SC-Invoices I2,Sales Invoice Key,Varchar,16,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,SI Reference SO Key,Varchar,16,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,Sales COGS DC,Float,18,,,False,True,False,
SC-Invoices I2,Sales COGS HC,Float,18,,,False,True,False,
SC-Invoices I2,Sales COGS GC,Float,18,,,False,True,False,
SC-Invoices I2,CustArea Key,Varchar,22,Customer Sales Area,Customer Sales Area,False,True,False,
SC-Invoices I2,Sales ICOGS HC,Float,18,,,False,True,False,
SC-Invoices I2,Sales ICOGS GC,Float,18,,,False,True,False,
SC-Invoices I2,Billing Rule,Varchar,1,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Statistical Value,Varchar,1,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Returns,Varchar,1,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices I2,Source,Varchar,10,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,Security Key,Varchar,25,Security Key,Security Key,False,True,False,
SC-Invoices I2,Currency Key RC,Varchar,10,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,Ex Rate RC,Float,11,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices I2,Net Sales RC,Float,11,,,False,True,False,
SC-Invoices I2,Sales COGS RC,Float,18,,,False,True,False,
SC-Invoices I2,Sales ICOGS RC,Float,18,,,False,True,False,
SC-Invoices I2,DelMarker,Varchar,40,Sales Invoices,Sales Invoices,False,True,False,
SQL_I2_vw_MARA,MARA_MATNR,Varchar,30,,,True,False,False,
SQL_I2_vw_MARA,MARA_EXTWG,Varchar,6,,,True,False,False,
SQL_I2_vw_MARA,MARA_SPART,Varchar,2,,,True,False,False,
SQL_I2_vw_MARA,MARA_MTART,Varchar,0,,,True,False,False,
SQL_I2_vw_MARA,MARA_MEINS,Varchar,6,,,True,False,False,
SQL_I2_vw_MARA,MAKT_MAKTX,Varchar,101,,,True,False,False,
SQL_I2_vw_MARA,fin_comp_code,Varchar,3,,,True,False,False,
SQL_I2_vw_MARA,Source,Varchar,2,,,True,False,False,
SC-Item I2,Item Key,Varchar,30,Item,Item,False,False,False,
SC-Item I2,Item Type,Varchar,8,Item,Item,False,False,False,
SC-Item I2,Industry sector,Varchar,2,,,False,False,False,
SC-Item I2,Item Group Key,Varchar,9,Item,Item,False,False,False,
SC-Item I2,Old Mat Num,Varchar,36,,,False,False,False,
SC-Item I2,Base UoM,Varchar,6,Item,Item,False,False,False,
SC-Item I2,Laboratory,Varchar,6,,,False,False,False,
SC-Item I2,Item Division Key,Varchar,4,Item,Item,False,False,False,
SC-Item I2,EAN,Varchar,36,,,False,False,False,
SC-Item I2,Item,Varchar,40,Item,Item,False,False,False,
SC-Item I2,Division,Varchar,19,,,False,False,False,
SC-Item I2,Item Group,Varchar,20,Item,Item,False,False,False,
SC-Item I2,Product Group Key,Varchar,5,Item,Item,False,False,False,
SC-Item I2,Product Group,Varchar,27,Item,Item,False,False,False,
SC-Item I2,Product Unit Key,Varchar,9,Item,Item,False,False,False,
SC-Item I2,Product Unit,Varchar,24,Item,Item,False,False,False,
SC-Item I2,Product Division Key,Varchar,6,Item,Item,False,False,False,
SC-Item I2,Product Division,Varchar,24,Item,Item,False,False,False,
SC-Item I2,Product Segment Key,Varchar,2,Item,Item,False,False,False,
SC-Item I2,Product Segment,Varchar,24,Item,Item,False,False,False,
SC-Item I2,Solution Key,Varchar,2,Item,Item,False,False,False,
SC-Item I2,Solution,Varchar,22,Item,Item,False,False,False,
SC-Item I2,Source,Varchar,10,Item,Item,False,False,False,
SC-Customer I2,Customer Key,Varchar,18,Customer,Customer,False,False,False,
SC-Customer I2,Country Key,Varchar,3,Customer,Customer,False,False,False,
SC-Customer I2,Customer,Varchar,77,Customer,Customer,False,False,False,
SC-Customer I2,Customer Name 2,Varchar,96,Customer,Customer,False,False,False,
SC-Customer I2,City,Varchar,35,Customer,Customer,False,False,False,
SC-Customer I2,Postal Code,Varchar,18,,,False,False,False,
SC-Customer I2,Search term,Varchar,65,,,False,False,False,
SC-Customer I2,Customer Address1,Varchar,57,Customer,Customer,False,False,False,
SC-Customer I2,Address Key,Varchar,34,,,False,False,False,
SC-Customer I2,Market Role Key,Varchar,10,,,False,False,False,
SC-Customer I2,Account group,Varchar,10,Customer,Customer,False,False,False,
SC-Customer I2,Market Segment Key,Varchar,10,Customer,Customer,False,False,False,
SC-Customer I2,ConsCustomer,Varchar,28,,,False,False,False,
SC-Customer I2,Customer Country,Varchar,15,Customer,Customer,False,False,False,
SC-Customer I2,Market Role,Varchar,20,Customer,Customer,False,False,False,
SC-Customer I2,Market,Varchar,28,Customer,Customer,False,False,False,
SC-Customer I2,Market Segment,Varchar,28,Customer,Customer,False,False,False,
SC-Customer I2,Source,Varchar,10,Customer,Customer,False,False,False,
SC-Customer I2,Customer Address2,Varchar,100,Customer,Customer,False,False,False,
SC-Customer I2,Market Key,Varchar,7,Customer,Customer,False,False,False,
SC-Customer I2,Geographical SubRegion Key,Varchar,2,Customer,Customer,False,False,False,
SC-Customer I2,Geographical SubRegion,Varchar,22,Customer,Customer,False,False,False,
SC-Customer I2,Geographical Area Key,Varchar,2,Customer,Customer,False,False,False,
SC-Customer I2,Geographical Area,Varchar,18,Customer,Customer,False,False,False,
SC-Customer I2,Geographical Region Key,Varchar,2,Customer,Customer,False,False,False,
SC-Customer I2,Geographical Region,Varchar,13,Customer,Customer,False,False,False,
SC-Customer I2,Customer Group Parent,Varchar,20,Customer,Customer,False,False,False,
SC-Customer I2,Customer Group,Varchar,77,Customer,Customer,False,False,False,
SC-Customer I2,Customer / Customer Group,Varchar,77,Customer,Customer,False,False,False,
SC-Customer I2,Sales Partner,Varchar,20,Customer,Customer,False,False,False,
SC-Customer I2,Market Role Group,Varchar,20,Customer,Customer,False,False,False,
SC-Customer I2,Customer Type,Varchar,10,Customer,Customer,False,False,False,
SC-Customer I2,Customer / Customer Group Key,Varchar,18,Customer,Customer,False,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_AEDAT,DateTime,23,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_BUKRS,Varchar,4,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_ERDAT,DateTime,23,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_ERNAM,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_FKART,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_FKDAT,DateTime,23,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_KNUMV,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_KUNAG,Varchar,18,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_KUNRG,Varchar,18,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_SFAKN,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_SPART,Varchar,2,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_VBELN,Varchar,12,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_VKORG,Varchar,4,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_VTWEG,Varchar,2,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_WAERK,Varchar,3,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_AUBEL,Varchar,12,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_AUPOS,Varchar,6,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_FKIMG,Float,12,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_MATNR,Varchar,30,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_MEINS,Varchar,7,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_NETWR,Float,19,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_POSNR,Varchar,6,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_POSNV,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_PRCTR,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_PSTYV,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_SPART,Varchar,2,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_STCUR,Float,19,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_VBELN,Varchar,12,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_VBELV,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_VGBEL,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_VGPOS,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_VGTYP,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_VKBUR,Varchar,4,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_VRKME,Varchar,6,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,COGS,Float,20,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_WERKS,Varchar,4,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,ICOGS,Float,20,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBPA_KUNNR,Varchar,18,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_KURSK,Float,9,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_SHKZG,Varchar,1,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRK_KURRF,Float,9,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_KOWRR,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_FAREG,Varchar,0,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,VBRP_FKLMG,Float,23,,,True,False,False,
SQL_I2_vw_VBRK_VBRP,Customer_Delivery_Country,Varchar,2,,,True,False,False,
SC-Customer Sales Area I2,CustArea Key,Varchar,22,Customer Sales Area,Customer Sales Area,False,True,False,
SC-Customer Sales Area I2,Inside Sales Key,Varchar,10,Customer Sales Area,Customer Sales Area,False,True,False,
SC-Customer Sales Area I2,Outside Sales Key,Varchar,10,Customer Sales Area,Customer Sales Area,False,True,False,
SC-Customer Sales Area I2,Customer Key,Varchar,18,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Source,Varchar,10,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Comp Code Key,Varchar,4,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Sales Office Key,Varchar,4,Customer Sales Area,Customer Sales Area,False,True,False,
SC-Customer Sales Area I2,Sales Office,Varchar,20,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Sales SubRegion,Varchar,6,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Sales Region,Varchar,4,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,RC Currency Key,Varchar,4,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Outside Sales,Varchar,77,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Outside Sales AG,Varchar,10,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Outside Sales Email Address,Varchar,241,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Outside Sales AD ID,Varchar,50,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,RSM AD ID,Varchar,50,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,RSM,Varchar,100,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,MD/GM AD ID,Varchar,50,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,MD/GM,Varchar,100,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,RMD AD ID,Varchar,50,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,RMD,Varchar,100,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Global Sales AD ID,Varchar,50,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Global Sales,Varchar,100,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Inside Sales,Varchar,77,Customer Sales Area,Customer Sales Area,False,False,False,
SC-Customer Sales Area I2,Inside Sales AG,Varchar,10,Customer Sales Area,Customer Sales Area,False,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_AEDAT,DateTime,23,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_AUART,Varchar,3,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_AUDAT,DateTime,23,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_KNUMV,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_KUNNR,Varchar,18,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_SPART,Varchar,2,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_TRVOG,Varchar,1,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_VBTYP,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_VKBUR,Varchar,4,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_VKORG,Varchar,4,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_VRWEG,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_ABGRU,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_AEDAT,DateTime,23,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_ERDAT,DateTime,23,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_KWMENG,Float,13,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_KZWI1,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_KZWI2,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_KZWI3,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_KZWI4,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_KZWI5,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_KZWI6,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_MATNR,Varchar,23,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_MEINS,Varchar,6,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_NETWR,Float,23,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_POSNR,Varchar,4,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_PSTYV,Varchar,1,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_SPART,Varchar,2,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_VBELN,Varchar,10,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_WAERK,Varchar,3,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_WAVWR,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_WERKS,Varchar,4,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VKBD_PRSDT,DateTime,23,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBUP_ABSTA,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBUP_GBSTA,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBUP_LFGSA,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBUP_LFSTA,Varchar,0,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAP_STCUR,Float,19,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,Customer_Delivery_Country,Varchar,2,,,True,False,False,
SQL_I2_vw_VBAK_VBAP,VBAK_BUKRS_VF,Varchar,4,,,True,False,False,
SC-Orders I2,Sales Order Number,Varchar,10,Sales Order,Sales Order,False,True,False,
SC-Orders I2,Sales Order Item,Varchar,6,Sales Order,Sales Order,False,True,False,
SC-Orders I2,SO Header Create Date,Date,10,,,False,False,False,
SC-Orders I2,Time Header,Integer,6,,,False,False,False,
SC-Orders I2,Created by Header,Varchar,24,,,False,False,False,
SC-Orders I2,SO Date,Date,10,Sales Order,Sales Order,False,False,False,
SC-Orders I2,SO Document Category,Varchar,1,Sales Order,Sales Order,False,False,False,
